Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
600004,1,2016-08-22,1141428,36,2358,3,GBP
601000,1,2016-08-23,97611,5,1261,2,AUD
601003,1,2016-08-23,1582741,66,1606,6,USD
601007,1,2016-08-23,272662,8,1577,1,CAD
602002,1,2016-08-24,1570784,63,1626,4,USD
602005,1,2016-08-24,1157256,38,1178,8,GBP
602006,1,2016-08-24,643526,15,432,1,EUR
602007,1,2016-08-24,368115,10,98,1,CAD
603002,1,2016-08-25,1876912,51,2030,5,USD
603006,1,2016-08-25,347240,9,1199,8,CAD
603008,1,2016-08-25,960594,42,1753,1,GBP
603009,1,2016-08-25,2074361,65,443,1,USD
604001,1,2016-08-26,1732017,0,1648,3,USD
604003,1,2016-08-26,1829280,0,2056,1,USD
604008,1,2016-08-26,1439027,56,2085,7,USD
605001,1,2016-08-27,2022707,57,2009,3,USD
605010,1,2016-08-27,693988,0,38,4,EUR
607001,1,2016-08-29,1698831,57,16,3,USD
607002,1,2016-08-29,1007026,40,1432,6,GBP
607005,1,2016-08-29,486512,22,22,1,EUR
608000,1,2016-08-30,1299041,0,448,5,USD
608001,1,2016-08-30,49606,0,237,2,AUD
608005,1,2016-08-30,1778282,65,890,8,USD
608006,1,2016-08-30,312359,0,1619,5,CAD
608007,1,2016-08-30,1090259,41,811,1,GBP
609003,1,2016-08-31,1198127,38,1789,1,GBP
609004,1,2016-08-31,643461,15,1401,2,EUR
609008,1,2016-08-31,939948,39,1987,7,GBP
610003,1,2016-09-01,1684287,0,454,3,USD
610004,1,2016-09-01,1165631,36,1447,3,GBP
610008,1,2016-09-01,347394,9,53,2,CAD
611002,1,2016-09-02,1284129,57,1744,4,USD
611003,1,2016-09-02,224111,9,1669,1,CAD
611004,1,2016-09-02,1969751,47,1090,1,USD
612002,1,2016-09-03,1031814,0,305,2,GBP
612004,1,2016-09-03,1980830,0,1610,2,USD
612005,1,2016-09-03,379953,8,1496,2,CAD
612006,1,2016-09-03,1412621,47,1577,1,USD
612008,1,2016-09-03,458315,20,1284,3,EUR
612009,1,2016-09-03,695433,15,1477,1,EUR
614004,1,2016-09-05,2003358,48,774,1,USD
614006,1,2016-09-05,242920,8,1655,4,CAD
615006,1,2016-09-06,960606,39,1661,3,GBP
615008,1,2016-09-06,1827243,59,1499,1,USD
616001,1,2016-09-07,1071007,36,1590,3,GBP
616003,1,2016-09-07,1475255,55,1662,4,USD
616004,1,2016-09-07,721480,29,49,2,EUR
616007,1,2016-09-07,415125,20,1467,4,EUR
617005,1,2016-09-08,1388042,44,1702,8,USD
617010,1,2016-09-08,1349155,0,1592,3,USD
618003,1,2016-09-09,790593,28,1623,2,EUR
618007,1,2016-09-09,1765634,53,1570,1,USD
619005,1,2016-09-10,505731,0,1479,3,EUR
619015,1,2016-09-10,1291868,57,1712,4,USD
621001,1,2016-09-12,934172,40,1668,4,GBP
621006,1,2016-09-12,1616162,54,1590,6,USD
622001,1,2016-09-13,1069649,41,1245,2,GBP
622002,1,2016-09-13,315445,0,1246,2,CAD
622007,1,2016-09-13,83690,5,109,2,AUD
622008,1,2016-09-13,1447556,48,113,6,USD
623000,1,2016-09-14,754897,29,92,1,EUR
623008,1,2016-09-14,741824,0,14,2,EUR
624001,1,2016-09-15,1607584,61,1453,6,USD
624002,1,2016-09-15,844474,33,870,1,EUR
624004,1,2016-09-15,1438951,63,1056,3,USD
624012,1,2016-09-15,1833615,65,97,2,USD
625007,1,2016-09-16,998966,40,431,3,GBP
626000,1,2016-09-17,1772543,65,174,4,USD
626002,1,2016-09-17,1951611,57,1933,5,USD
626003,1,2016-09-17,952730,38,62,3,GBP
628001,1,2016-09-19,158179,6,1084,1,AUD
628003,1,2016-09-19,861729,33,2493,5,EUR
628005,1,2016-09-19,1629447,48,1454,4,USD
628006,1,2016-09-19,1354464,0,2038,2,USD
629002,1,2016-09-20,1541249,61,523,1,USD
629006,1,2016-09-20,1041465,36,416,2,GBP
630000,1,2016-09-21,1967848,63,1274,3,USD
630005,1,2016-09-21,799779,30,1424,2,EUR
630007,1,2016-09-21,554882,19,1586,6,EUR
630011,1,2016-09-21,997166,36,1630,2,GBP
631001,1,2016-09-22,899140,31,548,2,EUR
631007,1,2016-09-22,1622140,63,1587,3,USD
631009,1,2016-09-22,1382192,44,951,2,USD
631011,1,2016-09-22,471681,20,432,5,EUR
631012,1,2016-09-22,927986,40,191,1,GBP
632003,1,2016-09-23,580710,24,1128,1,EUR
632004,1,2016-09-23,46996,0,1639,3,AUD
632005,1,2016-09-23,240609,8,70,3,CAD
632008,1,2016-09-23,385627,9,1916,7,CAD
633005,1,2016-09-24,1945385,65,1600,2,USD
633007,1,2016-09-24,1227087,45,292,3,USD
633013,1,2016-09-24,1745076,0,125,2,USD
635001,1,2016-09-26,1931525,44,2501,4,USD
635002,1,2016-09-26,1367711,0,188,3,USD
635003,1,2016-09-26,1124426,36,1581,1,GBP
635004,1,2016-09-26,681898,13,224,1,EUR
635005,1,2016-09-26,2095098,47,2114,3,USD
635006,1,2016-09-26,856895,31,1348,2,EUR
636002,1,2016-09-27,356963,10,57,5,CAD
636003,1,2016-09-27,633348,0,1637,3,EUR
636007,1,2016-09-27,854324,0,1487,3,EUR
637002,1,2016-09-28,157171,5,1646,2,AUD
637003,1,2016-09-28,1487794,0,139,2,USD
637004,1,2016-09-28,1338452,47,176,5,USD
637006,1,2016-09-28,356049,10,367,2,CAD
637007,1,2016-09-28,1112089,38,1656,4,GBP
637008,1,2016-09-28,253632,9,2088,3,CAD
637010,1,2016-09-28,249893,10,1698,2,CAD
637011,1,2016-09-28,393739,0,1370,3,CAD
638002,1,2016-09-29,1771027,0,2347,3,USD
638007,1,2016-09-29,21819,4,1602,3,AUD
638008,1,2016-09-29,1036675,41,951,3,GBP
638009,1,2016-09-29,1882594,45,29,3,USD
639000,1,2016-09-30,299860,9,2037,7,CAD
639002,1,2016-09-30,2069858,48,114,1,USD
639006,1,2016-09-30,377340,0,1595,2,CAD
639007,1,2016-09-30,506283,20,1480,2,EUR
640001,1,2016-10-01,897286,34,1968,7,EUR
640004,1,2016-10-01,951740,41,2430,7,GBP
640010,1,2016-10-01,2006166,47,1675,2,USD
640013,1,2016-10-01,963994,0,62,5,GBP
640015,1,2016-10-01,71511,5,1437,1,AUD
642004,1,2016-10-03,1723530,55,128,7,USD
643002,1,2016-10-04,1703670,45,2088,2,USD
643004,1,2016-10-04,2088572,45,308,1,USD
643007,1,2016-10-04,1599307,51,72,3,USD
644000,1,2016-10-05,1433539,47,130,1,USD
644002,1,2016-10-05,471236,27,2136,3,EUR
644004,1,2016-10-05,995286,39,680,4,GBP
644005,1,2016-10-05,1165252,0,1827,7,GBP
644006,1,2016-10-05,1506352,0,454,5,USD
644007,1,2016-10-05,164579,6,1692,2,AUD
644010,1,2016-10-05,1012052,39,1643,4,GBP
645001,1,2016-10-06,292797,0,1628,2,CAD
645003,1,2016-10-06,311493,10,903,1,CAD
645007,1,2016-10-06,1902908,55,1822,2,USD
645011,1,2016-10-06,1458164,53,1609,1,USD
646000,1,2016-10-07,923402,42,1640,2,GBP
646002,1,2016-10-07,1386844,54,1631,3,USD
646003,1,2016-10-07,1306792,55,47,9,USD
646007,1,2016-10-07,1328055,47,1288,1,USD
647000,1,2016-10-08,1444352,0,1571,7,USD
647003,1,2016-10-08,1226012,50,1657,4,USD
647006,1,2016-10-08,1272438,0,2021,2,USD
647010,1,2016-10-08,921604,0,2087,2,GBP
647013,1,2016-10-08,1041703,42,1594,1,GBP
649000,1,2016-10-10,1281684,55,1629,2,USD
650000,1,2016-10-11,1089414,36,146,1,GBP
650003,1,2016-10-11,1460194,63,2465,2,USD
650004,1,2016-10-11,374720,8,1614,1,CAD
651000,1,2016-10-12,1686814,48,1234,2,USD
651002,1,2016-10-12,672148,17,2087,2,EUR
651005,1,2016-10-12,1495668,43,434,2,USD
651006,1,2016-10-12,1509730,45,255,4,USD
651007,1,2016-10-12,1892614,48,1620,1,USD
651011,1,2016-10-12,513301,23,2014,3,EUR
652002,1,2016-10-13,1157976,36,1286,8,GBP
652005,1,2016-10-13,811059,32,1577,3,EUR
652008,1,2016-10-13,19207,5,173,2,AUD
653003,1,2016-10-14,1388023,59,2006,1,USD
653005,1,2016-10-14,2092053,43,1687,4,USD
654000,1,2016-10-15,2012457,59,2421,4,USD
654001,1,2016-10-15,2009720,48,1651,1,USD
654002,1,2016-10-15,918182,38,2408,4,GBP
654003,1,2016-10-15,2073381,48,1606,3,USD
654012,1,2016-10-15,1693809,63,106,4,USD
654013,1,2016-10-15,1456120,45,1479,2,USD
654015,1,2016-10-15,1321513,55,443,1,USD
655000,1,2016-10-16,1949149,66,993,6,USD
656000,1,2016-10-17,766542,28,68,6,EUR
656006,1,2016-10-17,1763082,57,28,4,USD
657004,1,2016-10-18,461853,22,34,10,EUR
658002,1,2016-10-19,2014226,54,985,3,USD
658005,1,2016-10-19,244320,10,1573,4,CAD
658008,1,2016-10-19,1561059,64,514,5,USD
658009,1,2016-10-19,1514909,59,1442,1,USD
659000,1,2016-10-20,800304,32,2013,1,EUR
659003,1,2016-10-20,1992043,65,1722,8,USD
659004,1,2016-10-20,1395434,63,1123,3,USD
659006,1,2016-10-20,1179986,36,1442,2,GBP
659007,1,2016-10-20,123266,5,1606,1,AUD
660001,1,2016-10-21,1411031,61,1582,1,USD
660002,1,2016-10-21,1112803,42,1571,4,GBP
660008,1,2016-10-21,1519413,59,101,2,USD
661007,1,2016-10-22,1489054,0,82,4,USD
661009,1,2016-10-22,795767,0,1577,1,EUR
661011,1,2016-10-22,175282,6,1452,7,AUD
661014,1,2016-10-22,814141,34,1356,2,EUR
663000,1,2016-10-24,1984624,43,185,4,USD
663006,1,2016-10-24,962587,37,445,1,GBP
664001,1,2016-10-25,1974339,51,1908,1,USD
664005,1,2016-10-25,968337,0,177,2,GBP
664007,1,2016-10-25,316341,9,164,3,CAD
664008,1,2016-10-25,1211608,47,1605,7,USD
666002,1,2016-10-27,1478150,43,1698,8,USD
666006,1,2016-10-27,737216,28,420,1,EUR
666010,1,2016-10-27,714362,29,1587,8,EUR
667001,1,2016-10-28,755462,28,2299,2,EUR
667008,1,2016-10-28,1566742,43,1642,2,USD
668000,1,2016-10-29,213262,10,454,1,CAD
668002,1,2016-10-29,1199657,36,1797,2,GBP
668005,1,2016-10-29,2035543,0,528,2,USD
668010,1,2016-10-29,1791044,56,2094,1,USD
668012,1,2016-10-29,2064083,44,1311,3,USD
670004,1,2016-10-31,885896,34,291,4,EUR
671000,1,2016-11-01,1479035,65,109,1,USD
671002,1,2016-11-01,235133,9,1580,7,CAD
671004,1,2016-11-01,2062180,59,1619,4,USD
671005,1,2016-11-01,282098,9,2111,1,CAD
672004,1,2016-11-02,1145201,36,733,2,GBP
672005,1,2016-11-02,1560282,0,1574,2,USD
672009,1,2016-11-02,1262429,56,1657,1,USD
673001,1,2016-11-03,527547,23,291,7,EUR
673002,1,2016-11-03,1775819,47,1218,4,USD
673006,1,2016-11-03,443858,20,2105,3,EUR
673010,1,2016-11-03,1090259,36,180,1,GBP
674002,1,2016-11-04,2074628,65,1998,4,USD
675000,1,2016-11-05,777904,30,1705,1,EUR
675008,1,2016-11-05,1928399,47,1653,3,USD
675010,1,2016-11-05,396944,8,2156,5,CAD
675013,1,2016-11-05,1161130,39,2081,3,GBP
675015,1,2016-11-05,1811458,65,2505,2,USD
678000,1,2016-11-08,1964791,0,429,3,USD
678003,1,2016-11-08,2001755,54,449,8,USD
678004,1,2016-11-08,1855046,0,1697,1,USD
679001,1,2016-11-09,1722764,57,45,9,USD
679003,1,2016-11-09,1024830,36,484,1,GBP
679006,1,2016-11-09,1961299,65,1651,3,USD
679008,1,2016-11-09,1282801,47,140,7,USD
680001,1,2016-11-10,242542,10,1395,2,CAD
680002,1,2016-11-10,1189301,40,2516,3,GBP
680007,1,2016-11-10,2002288,0,1588,2,USD
680009,1,2016-11-10,1841513,45,976,5,USD
680010,1,2016-11-10,1837602,64,1073,2,USD
681000,1,2016-11-11,1003056,41,358,7,GBP
682003,1,2016-11-12,1538797,57,1494,2,USD
682011,1,2016-11-12,1565847,64,1602,2,USD
682012,1,2016-11-12,2061513,0,1533,3,USD
682013,1,2016-11-12,1151790,37,1617,3,GBP
684001,1,2016-11-14,717682,28,966,4,EUR
684003,1,2016-11-14,1558588,50,1597,3,USD
685002,1,2016-11-15,971822,36,906,5,GBP
685006,1,2016-11-15,271416,0,1659,1,CAD
686002,1,2016-11-16,1497768,0,2142,2,USD
686004,1,2016-11-16,528376,27,1573,3,EUR
687002,1,2016-11-17,1436124,66,25,1,USD
688004,1,2016-11-18,1947939,56,2155,8,USD
688007,1,2016-11-18,988697,41,74,1,GBP
689000,1,2016-11-19,1277723,54,493,8,USD
689003,1,2016-11-19,2012901,45,116,7,USD
689004,1,2016-11-19,735657,28,1610,1,EUR
689007,1,2016-11-19,978532,37,203,3,GBP
689008,1,2016-11-19,769587,28,2497,9,EUR
689009,1,2016-11-19,21203,5,1129,2,AUD
689010,1,2016-11-19,964064,41,2489,1,GBP
689013,1,2016-11-19,229838,8,2183,1,CAD
689015,1,2016-11-19,1210105,51,380,1,USD
691001,1,2016-11-21,796191,30,1764,3,EUR
691003,1,2016-11-21,1819014,43,12,2,USD
691004,1,2016-11-21,536215,24,183,1,EUR
692003,1,2016-11-22,1601387,50,2064,1,USD
693002,1,2016-11-23,497679,19,2087,1,EUR
693005,1,2016-11-23,1141428,0,1494,2,GBP
693006,1,2016-11-23,203076,9,58,2,CAD
693009,1,2016-11-23,2020722,45,1095,1,USD
694000,1,2016-11-24,1980048,56,1620,1,USD
694001,1,2016-11-24,204502,8,30,2,CAD
694003,1,2016-11-24,243209,10,2052,1,CAD
694004,1,2016-11-24,386552,10,1604,4,CAD
694006,1,2016-11-24,1508230,53,2036,8,USD
695006,1,2016-11-25,400071,23,1634,7,EUR
696004,1,2016-11-26,609715,15,2112,2,EUR
696005,1,2016-11-26,1233925,57,2510,2,USD
696011,1,2016-11-26,799260,29,1797,6,EUR
696013,1,2016-11-26,461824,23,2166,3,EUR
698001,1,2016-11-28,1242463,0,132,3,USD
699000,1,2016-11-29,1489110,55,1524,1,USD
699007,1,2016-11-29,340427,8,1045,3,CAD
699008,1,2016-11-29,2091158,55,1822,3,USD
700001,1,2016-11-30,2055087,43,46,10,USD
700005,1,2016-11-30,1207035,56,1655,2,USD
700008,1,2016-11-30,1087732,39,2106,3,GBP
701003,1,2016-12-01,2007813,45,2145,1,USD
701005,1,2016-12-01,1219486,53,1421,8,USD
701006,1,2016-12-01,1979728,0,1581,7,USD
701008,1,2016-12-01,569695,0,520,2,EUR
701011,1,2016-12-01,1450086,47,1255,3,USD
702002,1,2016-12-02,774618,28,101,6,EUR
702007,1,2016-12-02,1792947,54,39,3,USD
703006,1,2016-12-03,2030891,65,765,7,USD
703011,1,2016-12-03,385527,9,138,5,CAD
703013,1,2016-12-03,2022861,66,1518,1,USD
704000,1,2016-12-04,2057608,0,94,2,USD
705002,1,2016-12-05,1319327,59,182,3,USD
706001,1,2016-12-06,574408,19,547,7,EUR
706008,1,2016-12-06,1430625,56,369,7,USD
707008,1,2016-12-07,208556,9,1423,3,CAD
707009,1,2016-12-07,1259448,59,1384,1,USD
708004,1,2016-12-08,616327,15,1585,4,EUR
708009,1,2016-12-08,724370,0,105,4,EUR
709005,1,2016-12-09,962009,0,1619,2,GBP
710010,1,2016-12-10,1716962,45,1596,1,USD
710013,1,2016-12-10,574975,22,1573,1,EUR
710015,1,2016-12-10,1938856,48,1462,2,USD
712003,1,2016-12-12,1997765,55,1593,3,USD
713000,1,2016-12-13,1057055,41,119,1,GBP
713003,1,2016-12-13,1383605,0,1591,1,USD
713004,1,2016-12-13,1871472,55,636,2,USD
713008,1,2016-12-13,178133,4,135,3,AUD
714006,1,2016-12-14,1507400,0,516,1,USD
714016,1,2016-12-14,270359,9,177,2,CAD
715000,1,2016-12-15,1161581,42,2243,1,GBP
715001,1,2016-12-15,930792,40,2513,1,GBP
715005,1,2016-12-15,2071975,61,1475,2,USD
715007,1,2016-12-15,1327623,61,1380,5,USD
715008,1,2016-12-15,1816999,54,1983,6,USD
715012,1,2016-12-15,897866,31,2077,2,EUR
715013,1,2016-12-15,2062564,61,2356,7,USD
715014,1,2016-12-15,916148,41,96,7,GBP
715015,1,2016-12-15,1270948,66,1280,4,USD
716005,1,2016-12-16,1973647,54,132,2,USD
716008,1,2016-12-16,1354140,0,1960,4,USD
717002,1,2016-12-17,109580,5,1468,1,AUD
717003,1,2016-12-17,1119510,40,1589,3,GBP
717009,1,2016-12-17,877990,33,362,6,EUR
717010,1,2016-12-17,1203228,0,698,3,USD
717017,1,2016-12-17,1044827,40,12,2,GBP
717019,1,2016-12-17,2074980,59,1585,5,USD
717020,1,2016-12-17,1987314,0,1659,4,USD
717021,1,2016-12-17,1354143,44,507,1,USD
717022,1,2016-12-17,247971,10,845,4,CAD
717026,1,2016-12-17,43840,4,572,5,AUD
719001,1,2016-12-19,1040205,38,2072,1,GBP
719002,1,2016-12-19,1125761,0,41,3,GBP
719004,1,2016-12-19,1062632,39,259,3,GBP
719009,1,2016-12-19,180605,0,2077,6,AUD
719013,1,2016-12-19,714472,29,1596,2,EUR
720002,1,2016-12-20,1822089,59,924,1,USD
720006,1,2016-12-20,1871500,54,2167,3,USD
720007,1,2016-12-20,916676,41,395,1,GBP
720012,1,2016-12-20,1035789,37,604,1,GBP
720014,1,2016-12-20,516324,0,1768,1,EUR
721001,1,2016-12-21,1227572,0,1810,1,USD
721008,1,2016-12-21,814284,0,448,1,EUR
721009,1,2016-12-21,1555078,50,25,4,USD
721011,1,2016-12-21,1915783,0,1938,4,USD
721013,1,2016-12-21,1286959,53,187,2,USD
721019,1,2016-12-21,1066472,36,1030,3,GBP
721020,1,2016-12-21,1830423,53,359,1,USD
722003,1,2016-12-22,1447394,65,2161,1,USD
722009,1,2016-12-22,1041399,0,154,1,GBP
722022,1,2016-12-22,1157316,40,2106,10,GBP
722027,1,2016-12-22,1578933,47,442,1,USD
723001,1,2016-12-23,261122,0,134,7,CAD
723002,1,2016-12-23,365953,0,1210,3,CAD
723003,1,2016-12-23,1396425,56,1229,1,USD
723004,1,2016-12-23,446515,27,1631,9,EUR
723006,1,2016-12-23,1267860,47,387,2,USD
723010,1,2016-12-23,1950929,63,442,2,USD
723011,1,2016-12-23,350587,8,305,1,CAD
723012,1,2016-12-23,1618921,0,1310,2,USD
723014,1,2016-12-23,1533025,43,1476,5,USD
723020,1,2016-12-23,1777022,43,63,2,USD
723021,1,2016-12-23,275718,0,1443,5,CAD
724002,1,2016-12-24,716491,29,154,1,EUR
724015,1,2016-12-24,1610147,65,1647,9,USD
724016,1,2016-12-24,1559597,43,1042,2,USD
724022,1,2016-12-24,1690200,51,67,1,USD
724023,1,2016-12-24,755735,0,2511,5,EUR
724025,1,2016-12-24,291356,10,1719,3,CAD
724029,1,2016-12-24,12729,1,441,1,AUD
724030,1,2016-12-24,469225,23,296,2,EUR
724032,1,2016-12-24,1635245,0,101,6,USD
725002,1,2016-12-25,1855974,47,2095,2,USD
726000,1,2016-12-26,2065524,55,591,5,USD
726002,1,2016-12-26,424110,20,359,2,EUR
726009,1,2016-12-26,1609870,48,1645,5,USD
726013,1,2016-12-26,1513963,61,1446,1,USD
726015,1,2016-12-26,1970732,48,1602,2,USD
726016,1,2016-12-26,903932,39,1451,5,GBP
727007,1,2016-12-27,1042711,0,989,3,GBP
727011,1,2016-12-27,1521733,50,149,2,USD
727015,1,2016-12-27,520991,27,58,2,EUR
727016,1,2016-12-27,76979,5,17,5,AUD
727019,1,2016-12-27,2092033,51,1525,2,USD
727021,1,2016-12-27,1192163,0,1621,2,GBP
727022,1,2016-12-27,2072158,55,1649,1,USD
728000,1,2016-12-28,524021,24,84,8,EUR
728007,1,2016-12-28,1267352,65,1624,3,USD
728014,1,2016-12-28,1770572,50,176,3,USD
728015,1,2016-12-28,1453389,0,2093,3,USD
729001,1,2016-12-29,1149875,0,622,4,GBP
729005,1,2016-12-29,1070054,0,1488,3,GBP
729007,1,2016-12-29,1917006,63,1453,7,USD
729008,1,2016-12-29,1847709,64,341,4,USD
729012,1,2016-12-29,738874,29,453,1,EUR
729014,1,2016-12-29,1948539,64,1515,1,USD
729017,1,2016-12-29,1349131,47,75,1,USD
729019,1,2016-12-29,1618347,55,1993,6,USD
729022,1,2016-12-29,1363472,57,56,4,USD
729023,1,2016-12-29,1427132,50,1898,1,USD
730001,1,2016-12-30,1582685,0,1588,6,USD
730008,1,2016-12-30,1385828,48,104,1,USD
730020,1,2016-12-30,1807526,44,1669,3,USD
730021,1,2016-12-30,1292543,0,1271,2,USD
731000,1,2016-12-31,622003,0,997,5,EUR
731002,1,2016-12-31,592147,23,1806,2,EUR
731004,1,2016-12-31,1725488,0,27,9,USD
731009,1,2016-12-31,1102842,40,373,5,GBP
731011,1,2016-12-31,697182,15,2070,3,EUR
731026,1,2016-12-31,467742,0,474,2,EUR
731027,1,2016-12-31,1457391,65,572,1,USD
731028,1,2016-12-31,1780221,51,1054,3,USD
731029,1,2016-12-31,1792273,63,965,2,USD
731030,1,2016-12-31,752396,29,217,3,EUR
731031,1,2016-12-31,1104029,42,417,2,GBP
732000,1,2017-01-01,933569,38,1585,2,GBP
733000,1,2017-01-02,1860642,0,1501,8,USD
733006,1,2017-01-02,1045729,40,103,1,GBP
733010,1,2017-01-02,1009587,41,1179,5,GBP
734000,1,2017-01-03,1685102,64,51,4,USD
734007,1,2017-01-03,2053393,0,2464,3,USD
734008,1,2017-01-03,1780660,51,151,1,USD
734009,1,2017-01-03,1729213,47,55,1,USD
734010,1,2017-01-03,968993,37,424,7,GBP
734012,1,2017-01-03,1045729,41,626,1,GBP
735004,1,2017-01-04,1702256,43,1892,3,USD
735006,1,2017-01-04,2053838,47,1636,2,USD
735007,1,2017-01-04,1203511,0,2151,1,USD
735008,1,2017-01-04,570710,22,2407,3,EUR
735014,1,2017-01-04,1350729,50,2086,1,USD
735016,1,2017-01-04,1813454,53,623,3,USD
736002,1,2017-01-05,2059592,65,298,1,USD
736003,1,2017-01-05,466363,0,423,6,EUR
736007,1,2017-01-05,601173,16,1213,2,EUR
736010,1,2017-01-05,1414666,47,1635,9,USD
736019,1,2017-01-05,305321,8,1639,3,CAD
737001,1,2017-01-06,730203,28,641,1,EUR
737004,1,2017-01-06,1461316,59,1104,2,USD
737007,1,2017-01-06,82533,0,76,3,AUD
737008,1,2017-01-06,1878787,50,1632,3,USD
738002,1,2017-01-07,524920,20,644,6,EUR
738004,1,2017-01-07,1342972,61,1522,2,USD
738005,1,2017-01-07,574327,20,167,2,EUR
738009,1,2017-01-07,1579793,44,1936,5,USD
738010,1,2017-01-07,986042,36,376,1,GBP
738012,1,2017-01-07,948382,38,189,4,GBP
738016,1,2017-01-07,727109,0,103,5,EUR
738020,1,2017-01-07,269879,0,438,3,CAD
740000,1,2017-01-09,1560641,55,166,4,USD
741001,1,2017-01-10,147312,4,1660,2,AUD
742000,1,2017-01-11,1905541,55,2101,7,USD
742009,1,2017-01-11,207200,10,937,1,CAD
743007,1,2017-01-12,54089,6,1059,4,AUD
743009,1,2017-01-12,1399626,64,1253,4,USD
744001,1,2017-01-13,80155,5,1251,6,AUD
744005,1,2017-01-13,1425323,61,662,1,USD
744007,1,2017-01-13,1678994,48,22,3,USD
744008,1,2017-01-13,1017018,40,97,3,GBP
745003,1,2017-01-14,563344,24,1598,2,EUR
745004,1,2017-01-14,1973315,57,1506,1,USD
745006,1,2017-01-14,1888585,0,63,3,USD
745008,1,2017-01-14,1532128,48,1692,1,USD
745012,1,2017-01-14,493374,20,1899,6,EUR
745014,1,2017-01-14,1780125,51,112,3,USD
748001,1,2017-01-17,337589,0,151,2,CAD
748006,1,2017-01-17,1738064,45,1375,1,USD
748008,1,2017-01-17,482180,0,45,1,EUR
749002,1,2017-01-18,245649,8,71,3,CAD
749004,1,2017-01-18,1756245,47,1510,1,USD
749011,1,2017-01-18,715709,28,445,1,EUR
750001,1,2017-01-19,352106,8,90,1,CAD
750004,1,2017-01-19,2002685,0,1621,10,USD
750005,1,2017-01-19,262089,8,2026,4,CAD
750006,1,2017-01-19,161286,5,447,2,AUD
750012,1,2017-01-19,249261,8,1659,1,CAD
751004,1,2017-01-20,291743,0,1743,2,CAD
751005,1,2017-01-20,1611777,44,437,1,USD
752000,1,2017-01-21,728116,28,354,3,EUR
752004,1,2017-01-21,1052170,41,558,3,GBP
752005,1,2017-01-21,2006758,45,160,6,USD
752007,1,2017-01-21,1992043,65,1240,1,USD
752011,1,2017-01-21,1675546,50,1192,3,USD
752015,1,2017-01-21,1489101,61,2094,1,USD
753000,1,2017-01-22,345044,10,1586,6,CAD
754000,1,2017-01-23,1902988,43,184,1,USD
754005,1,2017-01-23,525719,0,2180,3,EUR
755004,1,2017-01-24,1660406,51,2163,2,USD
755008,1,2017-01-24,1119619,39,1728,6,GBP
756001,1,2017-01-25,2013443,0,2023,2,USD
756002,1,2017-01-25,687324,16,1649,1,EUR
756005,1,2017-01-25,1923233,48,1426,1,USD
756011,1,2017-01-25,1842526,61,419,10,USD
757000,1,2017-01-26,1436857,0,1647,2,USD
757001,1,2017-01-26,610697,16,72,1,EUR
757009,1,2017-01-26,773896,29,2417,3,EUR
758007,1,2017-01-27,1234232,55,1563,1,USD
759005,1,2017-01-28,418091,24,1734,3,EUR
759008,1,2017-01-28,1285548,43,118,1,USD
759012,1,2017-01-28,1232332,50,449,10,USD
759013,1,2017-01-28,2084090,66,122,7,USD
761005,1,2017-01-30,324541,9,2389,2,CAD
761006,1,2017-01-30,1601798,0,1634,2,USD
762002,1,2017-01-31,256411,10,432,2,CAD
762003,1,2017-01-31,837526,34,676,3,EUR
762005,1,2017-01-31,432063,24,712,3,EUR
763002,1,2017-02-01,1042267,36,61,3,GBP
763007,1,2017-02-01,1865833,59,160,3,USD
763008,1,2017-02-01,1418096,64,1977,9,USD
763010,1,2017-02-01,1136319,39,460,1,GBP
764000,1,2017-02-02,748823,28,1537,1,EUR
764002,1,2017-02-02,1557174,56,981,1,USD
764005,1,2017-02-02,824543,0,95,6,EUR
764007,1,2017-02-02,1248028,65,2040,7,USD
764010,1,2017-02-02,1484963,64,1025,1,USD
765000,1,2017-02-03,428750,19,144,3,EUR
766000,1,2017-02-04,427098,20,1710,2,EUR
766004,1,2017-02-04,1020703,37,1210,5,GBP
766011,1,2017-02-04,758534,0,2511,3,EUR
768001,1,2017-02-06,519679,19,2181,2,EUR
768006,1,2017-02-06,1138846,38,1573,1,GBP
769001,1,2017-02-07,1559342,57,112,5,USD
769004,1,2017-02-07,1338761,0,1690,2,USD
769006,1,2017-02-07,1107656,0,1436,2,GBP
769007,1,2017-02-07,671305,17,58,1,EUR
770002,1,2017-02-08,3964,0,547,6,AUD
770005,1,2017-02-08,1617106,63,1638,1,USD
770006,1,2017-02-08,1752797,50,93,6,USD
770007,1,2017-02-08,642546,18,1582,3,EUR
771000,1,2017-02-09,1164225,0,1794,2,GBP
771003,1,2017-02-09,1469753,0,418,2,USD
771004,1,2017-02-09,717682,29,1673,1,EUR
771005,1,2017-02-09,1627394,0,1618,7,USD
